country_code,year,value
TCD,2004,4.783831003811944
TCD,2005,4.718472045743329
TCD,2006,4.653113087674714
TCD,2007,4.587754129606099
TCD,2008,4.522395171537484
TCD,2009,4.45703621346887
TCD,2010,4.391677255400253
TCD,2011,4.290025412960611
TCD,2012,4.188373570520966
TCD,2013,4.086721728081322
TCD,2014,3.9850698856416775
TCD,2015,3.8834180432020333
TCD,2016,3.7873252858958066
TCD,2017,3.6936149936467597
TCD,2018,3.6014930114358323
TCD,2019,3.5117534942820843
TCD,2020,3.425190597204574
TCD,2021,3.3365099269377385
TCD,2022,3.249241105463786
TCD,2023,3.1610310514612454
TEA,1990,28.902708383381853
TEA,1991,28.89516425207105
TEA,1992,28.88303873182642
TEA,1993,28.870913217909642
TEA,1994,28.858787697665015
TEA,1995,28.846680431175326
TEA,1996,28.834573155690872
TEA,1997,28.822447620100515
TEA,1998,28.81032208451017
TEA,1999,28.798196548919822
TEA,2000,28.692550009825386
TEA,2001,28.813695610237193
TEA,2002,28.935871956494687
TEA,2003,29.044669127529932
TEA,2004,29.166477072013592
TEA,2005,29.28262500301364
TEA,2006,29.39803619207133
TEA,2007,29.519485616028724
TEA,2008,29.640531405896212
TEA,2009,29.761707569150737
TEA,2010,29.882208128481846
TEA,2011,29.918836363908415
TEA,2012,29.95536374192072
TEA,2013,29.992933613895083
TEA,2014,30.028836360417753
TEA,2015,30.065398886359727
TEA,2016,30.19550187641993
TEA,2017,30.197766192014477
TEA,2018,30.247480086724234
TEA,2019,30.297160090120173
TEA,2020,30.346427943161135
TEA,2021,30.36733345129391
TEA,2022,30.416972341163053
TEC,1992,38.721264737691854
TEC,1993,38.73681561548119
TEC,1994,38.75423122738109
TEC,1995,38.76854601305432
TEC,1996,38.77836190719811
TEC,1997,38.786440253604454
TEC,1998,38.7914864837283
TEC,1999,38.789157837108526
TEC,2000,38.79264083765608
TEC,2001,38.831474136638846
TEC,2002,38.870687693329366
TEC,2003,38.907763333684166
TEC,2004,38.94433507680201
TEC,2005,38.98142164905422
TEC,2006,38.99962352185735
TEC,2007,39.03901878353838
TEC,2008,39.07958960751479
TEC,2009,39.11853483551685
TEC,2010,39.157674117276386
TEC,2011,39.17204732327981
TEC,2012,39.18670523897862
TEC,2013,39.201041031285754
TEC,2014,39.217294593864935
TEC,2015,39.22343780606183
TEC,2016,39.24216667522887
TEC,2017,39.26165445164376
TEC,2018,39.27415587481293
TEC,2019,39.28694624813319
TEC,2020,39.3051266358553
TEC,2021,39.31768473267096
TEC,2022,39.33038967667701
TGO,1990,25.035116749402462
TGO,1991,24.863769075197645
TGO,1992,24.69242140099283
TGO,1993,24.52107372678801
TGO,1994,24.349726052583197
TGO,1995,24.17837837837838
TGO,1996,24.00703070417356
TGO,1997,23.835683029968745
TGO,1998,23.664335355763928
TGO,1999,23.492987681559114
TGO,2000,23.32164000735429
TGO,2001,23.267229270086414
TGO,2002,23.21281853281853
TGO,2003,23.158407795550655
TGO,2004,23.103997058282772
TGO,2005,23.049586321014893
TGO,2006,22.995175583747013
TGO,2007,22.94076484647913
TGO,2008,22.886354109211254
TGO,2009,22.83194337194337
TGO,2010,22.77753263467549
TGO,2011,22.72311086596801
TGO,2012,22.668689097260526
TGO,2013,22.61426732855304
TGO,2014,22.55984555984556
TGO,2015,22.505423791138078
TGO,2016,22.451002022430593
TGO,2017,22.396580253723112
TGO,2018,22.342158485015627
TGO,2019,22.287736716308142
TGO,2020,22.233314947600665
TGO,2021,22.17889317889318
TGO,2022,22.124471410185695
TGO,2023,22.070049641478214
THA,1990,37.896611795102665
THA,1991,37.82555931805281
THA,1992,37.75450684100296
THA,1993,37.6834543639531
THA,1994,37.61240188690324
THA,1995,37.54134940985339
THA,1996,37.470296932803535
THA,1997,37.39924445575368
THA,1998,37.32819197870383
THA,1999,37.257139501653974
THA,2000,37.18608702460412
THA,2001,37.396504139834406
THA,2002,37.60692125506469
THA,2003,37.817338370294976
THA,2004,38.02775548552526
THA,2005,38.23817260075554
THA,2006,38.44858971598583
THA,2007,38.65900683121611
THA,2008,38.869423946446396
THA,2009,39.07984106167668
THA,2010,39.29025817690697
THA,2011,39.28556049247392
THA,2012,39.280862808040865
THA,2013,39.27616512360782
THA,2014,39.27146743917477
THA,2015,39.26676975474172
THA,2016,39.18064554013584
THA,2017,39.11018027364012
THA,2018,39.039715007144395
THA,2019,38.96924974064867
THA,2020,38.89878447415295
THA,2021,38.82831920765722
THA,2022,38.7578539411615
THA,2023,38.687388674665776
TJK,1992,2.917976564732781
TJK,1993,2.919405544441269
TJK,1994,2.920834524149757
TJK,1995,2.9222635038582454
TJK,1996,2.9236924835667333
TJK,1997,2.9251214632752216
TJK,1998,2.92655044298371
TJK,1999,2.927979422692198
TJK,2000,2.929408402400686
TJK,2001,2.929408402400686
TJK,2002,2.929408402400686
TJK,2003,2.929408402400686
TJK,2004,2.929408402400686
TJK,2005,2.929408402400686
TJK,2006,2.929408402400686
TJK,2007,2.929408402400686
TJK,2008,2.929408402400686
TJK,2009,2.929408402400686
TJK,2010,2.929408402400686
TJK,2011,2.9462703629608464
TJK,2012,2.963132323521006
TJK,2013,2.979994284081166
TJK,2014,3.0222068508350985
TJK,2015,3.039123856185604
TJK,2016,3.039123856185604
TJK,2017,3.039123856185604
TJK,2018,3.039123856185604
TJK,2019,3.0463289862382017
TJK,2020,3.053534116290799
TJK,2021,3.0607392463433967
TJK,2022,3.067944376395994
TJK,2023,3.075149506448591
TKM,1992,8.782159044964144
TKM,1993,8.782159044964144
TKM,1994,8.782159044964144
TKM,1995,8.782159044964144
TKM,1996,8.782159044964144
TKM,1997,8.782159044964144
TKM,1998,8.782159044964144
TKM,1999,8.782159044964144
TKM,2000,8.782159044964144
TKM,2001,8.782159044964144
TKM,2002,8.782159044964144
TKM,2003,8.782159044964144
TKM,2004,8.782159044964144
TKM,2005,8.782159044964144
